1.5200	6.90213028e-01	-6.56896405e-01	3.55823656e-01	-8.47641103e-01
1.5600	6.79141808e-01	-6.02198146e-01	3.39814430e-01	-8.55043212e-01
1.6000	6.68420151e-01	-5.51345364e-01	3.27458824e-01	-8.59536100e-01
1.6400	6.58031761e-01	-5.04009922e-01	3.18204822e-01	-8.61299783e-01
1.6800	6.47961335e-01	-4.59897390e-01	3.11581815e-01	-8.60530771e-01
1.7200	6.38194497e-01	-4.18742987e-01	3.07187909e-01	-8.57432640e-01
1.7600	6.28717720e-01	-3.80308075e-01	3.04679372e-01	-8.52209346e-01
1.8000	6.19518274e-01	-3.44377132e-01	3.03761817e-01	-8.45060572e-01
1.8400	6.10584159e-01	-3.10755126e-01	3.04182825e-01	-8.36178577e-01
1.8800	6.01904060e-01	-2.79265235e-01	3.05725741e-01	-8.25746167e-01
1.9200	5.93467295e-01	-2.49746851e-01	3.08204460e-01	-8.13935469e-01
1.9600	5.85263774e-01	-2.22053842e-01	3.11459017e-01	-8.00907305e-01
2.0000	5.77283956e-01	-1.96053019e-01	3.15351855e-01	-7.86810989e-01
2.0400	5.69518813e-01	-1.71622802e-01	3.19764659e-01	-7.71784432e-01
2.0800	5.61959798e-01	-1.48652030e-01	3.24595663e-01	-7.55954451e-01
2.1200	5.54598811e-01	-1.27038917e-01	3.29757355e-01	-7.39437218e-01
2.1600	5.47428171e-01	-1.06690132e-01	3.35174512e-01	-7.22338805e-01
2.2000	5.40440588e-01	-8.75199726e-02	3.40782530e-01	-7.04755770e-01
2.2400	5.33629141e-01	-6.94496413e-02	3.46525976e-01	-6.86775780e-01
2.2800	5.26987254e-01	-5.24065926e-02	3.52357357e-01	-6.68478225e-01
2.3200	5.20508672e-01	-3.63239554e-02	3.58236055e-01	-6.49934830e-01
2.3600	5.14187446e-01	-2.11400145e-02	3.64127410e-01	-6.31210249e-01
2.4000	5.08017912e-01	-6.79774730e-03	3.70001931e-01	-6.12362624e-01
2.4400	5.01994674e-01	6.75559240e-03	3.75834609e-01	-5.93444128e-01
2.4800	4.96112590e-01	1.95688483e-02	3.81604326e-01	-5.74501460e-01
2.5200	4.90366755e-01	3.16872977e-02	3.87293345e-01	-5.55576324e-01
2.5600	4.84752489e-01	4.31529551e-02	3.92886858e-01	-5.36705860e-01
2.6000	4.79265326e-01	5.40048456e-02	3.98372609e-01	-5.17923054e-01
2.6400	4.73900995e-01	6.42792524e-02	4.03740550e-01	-4.99257109e-01
2.6800	4.68655420e-01	7.40099411e-02	4.08982551e-01	-4.80733794e-01
2.7200	4.63524699e-01	8.32283623e-02	4.14092145e-01	-4.62375756e-01
2.7600	4.58505101e-01	9.19638366e-02	4.19064310e-01	-4.44202816e-01
2.8000	4.53593055e-01	1.00243722e-01	4.23895266e-01	-4.26232232e-01
2.8400	4.48785140e-01	1.08093565e-01	4.28582314e-01	-4.08478945e-01
2.8800	4.44078081e-01	1.15537243e-01	4.33123687e-01	-3.90955797e-01
2.9200	4.39468736e-01	1.22597088e-01	4.37518415e-01	-3.73673738e-01
2.9600	4.34954095e-01	1.29294003e-01	4.41766222e-01	-3.56642012e-01
3.0000	4.30531267e-01	1.35647567e-01	4.45867416e-01	-3.39868320e-01
3.0400	4.26197481e-01	1.41676137e-01	4.49822814e-01	-3.23358978e-01
3.0800	4.21950075e-01	1.47396930e-01	4.53633658e-01	-3.07119056e-01
3.1200	4.17786491e-01	1.52826108e-01	4.57301552e-01	-2.91152502e-01
3.1600	4.13704272e-01	1.57978853e-01	4.60828406e-01	-2.75462261e-01
3.2000	4.09701057e-01	1.62869435e-01	4.64216383e-01	-2.60050379e-01
3.2400	4.05774573e-01	1.67511274e-01	4.67467857e-01	-2.44918094e-01
3.2800	4.01922636e-01	1.71917001e-01	4.70585372e-01	-2.30065928e-01
3.3200	3.98143143e-01	1.76098512e-01	4.73571612e-01	-2.15493761e-01
3.3600	3.94434069e-01	1.80067012e-01	4.76429368e-01	-2.01200906e-01
3.4000	3.90793463e-01	1.83833067e-01	4.79161514e-01	-1.87186169e-01
3.4400	3.87219449e-01	1.87406644e-01	4.81770988e-01	-1.73447910e-01
3.4800	3.83710214e-01	1.90797150e-01	4.84260767e-01	-1.59984094e-01
3.5200	3.80264014e-01	1.94013467e-01	4.86633854e-01	-1.46792342e-01
3.5600	3.76879166e-01	1.97063988e-01	4.88893264e-01	-1.33869971e-01
3.6000	3.73554045e-01	1.99956647e-01	4.91042010e-01	-1.21214034e-01
3.6400	3.70287084e-01	2.02698948e-01	4.93083093e-01	-1.08821357e-01
3.6800	3.67076772e-01	2.05297989e-01	4.95019492e-01	-9.66885667e-02
3.7200	3.63921646e-01	2.07760492e-01	4.96854158e-01	-8.48121251e-02
3.7600	3.60820296e-01	2.10092823e-01	4.98590006e-01	-7.31883512e-02
3.8000	3.57771360e-01	2.12301013e-01	5.00229912e-01	-6.18134459e-02
3.8400	3.54773518e-01	2.14390782e-01	5.01776703e-01	-5.06835129e-02
3.8800	3.51825499e-01	2.16367551e-01	5.03233159e-01	-3.97945780e-02
3.9200	3.48926069e-01	2.18236466e-01	5.04602007e-01	-2.91426058e-02
3.9600	3.46074037e-01	2.20002411e-01	5.05885919e-01	-1.87235150e-02
4.0000	3.43268252e-01	2.21670022e-01	5.07087511e-01	-8.53319234e-03
4.0400	3.40507595e-01	2.23243705e-01	5.08209339e-01	1.43249523e-03
4.0800	3.37790989e-01	2.24727647e-01	5.09253901e-01	1.11776896e-02
4.1200	3.35117386e-01	2.26125827e-01	5.10223635e-01	2.07065316e-02
4.1600	3.32485774e-01	2.27442031e-01	5.11120917e-01	3.00231525e-02
4.2000	3.29895171e-01	2.28679859e-01	5.11948063e-01	3.91316662e-02
4.2400	3.27344625e-01	2.29842739e-01	5.12707331e-01	4.80361621e-02
4.2800	3.24833216e-01	2.30933933e-01	5.13400916e-01	5.67406995e-02
4.3200	3.22360048e-01	2.31956549e-01	5.14030954e-01	6.52493020e-02
4.3600	3.19924256e-01	2.32913548e-01	5.14599522e-01	7.35659530e-02
4.4000	3.17524998e-01	2.33807750e-01	5.15108641e-01	8.16945916e-02
4.4400	3.15161458e-01	2.34641847e-01	5.15560271e-01	8.96391088e-02
4.4800	3.12832845e-01	2.35418402e-01	5.15956319e-01	9.74033450e-02
4.5200	3.10538391e-01	2.36139863e-01	5.16298633e-01	1.04991087e-01
4.5600	3.08277348e-01	2.36808565e-01	5.16589011e-01	1.12406066e-01
4.6000	3.06048992e-01	2.37426735e-01	5.16829193e-01	1.19651955e-01
4.6400	3.03852621e-01	2.37996503e-01	5.17020872e-01	1.26732370e-01
4.6800	3.01687549e-01	2.38519901e-01	5.17165685e-01	1.33650865e-01
4.7200	2.99553113e-01	2.38998869e-01	5.17265225e-01	1.40410933e-01
4.7600	2.97448668e-01	2.39435263e-01	5.17321031e-01	1.47016005e-01
4.8000	2.95373584e-01	2.39830856e-01	5.17334598e-01	1.53469451e-01
4.8400	2.93327253e-01	2.40187344e-01	5.17307375e-01	1.59774577e-01
4.8800	2.91309080e-01	2.40506348e-01	5.17240765e-01	1.65934627e-01
4.9200	2.89318489e-01	2.40789419e-01	5.17136129e-01	1.71952781e-01
4.9600	2.87354918e-01	2.41038041e-01	5.16994784e-01	1.77832157e-01
5.0000	2.85417820e-01	2.41253635e-01	5.16818006e-01	1.83575812e-01
