 3.75363660e-01   	-1.21530674e-01   	 1.73085718e-01   	 1.49438506e-01   	 4.61209184e-02   	-2.44216364e-02   	-1.68580122e-02   	-2.66074228e-02   	 3.03302541e-02   	 1.30800119e-02   	-2.30308955e-02   	 3.80264955e-02   	 7.28993017e-03   	 3.09853846e-02   	-2.38752494e-02   	-7.18766841e-03   	-1.82553097e-02   	 1.54331583e-03   	-6.28307652e-03   	 1.34489319e-02   	-2.69748943e-02   	-1.47293897e-02   	 1.22496580e-02   	 6.34083300e-03   	-4.39876792e-03   	
 4.02674313e-01   	-1.34217075e-01   	 1.59172985e-01   	 1.38922428e-01   	 5.05058336e-02   	-3.77257713e-02   	-2.71167084e-02   	-2.60118355e-02   	 2.20838085e-02   	 1.31070474e-02   	-2.82440241e-02   	 3.68135727e-02   	 4.94286942e-04   	 2.77719849e-02   	-2.14521480e-02   	-9.70612904e-03   	-2.20486484e-02   	 3.55293458e-03   	-1.06813934e-02   	 7.57287551e-03   	-2.44300514e-02   	-1.59885923e-02   	 1.38949439e-02   	 4.61591057e-03   	-4.48476356e-03   	
 4.28314046e-01   	-1.46600831e-01   	 1.42630648e-01   	 1.25944496e-01   	 5.50280109e-02   	-4.82504566e-02   	-3.53062775e-02   	-2.57588184e-02   	 1.43268549e-02   	 1.36906163e-02   	-3.17196531e-02   	 3.41433215e-02   	-5.45803538e-03   	 2.42885243e-02   	-1.72659544e-02   	-1.22449674e-02   	-2.53257272e-02   	 5.89849981e-03   	-1.41122020e-02   	 9.64576905e-04   	-2.14737979e-02   	-1.63145176e-02   	 1.41699508e-02   	 2.02659049e-03   	-4.57714286e-03   	
 4.52324214e-01   	-1.58613881e-01   	 1.24050251e-01   	 1.10971435e-01   	 5.96677066e-02   	-5.57787652e-02   	-4.12183778e-02   	-2.58447644e-02   	 7.27242099e-03   	 1.47648657e-02   	-3.34217638e-02   	 3.03367446e-02   	-1.03266278e-02   	 2.06828994e-02   	-1.21207119e-02   	-1.47264419e-02   	-2.79219666e-02   	 8.45737870e-03   	-1.64861139e-02   	-5.73931747e-03   	-1.83170639e-02   	-1.57583313e-02   	 1.34241950e-02   	-9.33943712e-04   	-4.74539436e-03   	
 4.74744280e-01   	-1.70195550e-01   	 1.03975321e-01   	 9.44465235e-02   	 6.43947562e-02   	-6.02689866e-02   	-4.47830175e-02   	-2.62423425e-02   	 1.05594843e-03   	 1.62456195e-02   	-3.34000707e-02   	 2.57131699e-02   	-1.39611406e-02   	 1.70754642e-02   	-6.75742437e-03   	-1.70871308e-02   	-2.97251321e-02   	 1.11135797e-02   	-1.77739646e-02   	-1.19878192e-02   	-1.51441321e-02   	-1.44064703e-02   	 1.20094255e-02   	-3.82604232e-03   	-5.04782855e-03   	
 4.95611771e-01   	-1.81291867e-01   	 8.29035085e-02   	 7.67893695e-02   	 6.91710226e-02   	-6.18213960e-02   	-4.60456021e-02   	-2.69094383e-02   	-4.25132190e-03   	 1.80408656e-02   	-3.17713554e-02   	 2.05707815e-02   	-1.62926453e-02   	 1.35609882e-02   	-1.80619004e-03   	-1.92784738e-02   	-3.06750073e-02   	 1.37638527e-02   	-1.79972393e-02   	-1.73410192e-02   	-1.21072358e-02   	-1.23687804e-02   	 1.02494517e-02   	-6.28941885e-03   	-5.52803712e-03   	
 5.14962222e-01   	-1.91854937e-01   	 6.12888073e-02   	 5.83956681e-02   	 7.39525525e-02   	-6.06486334e-02   	-4.51457209e-02   	-2.77959269e-02   	-8.63050230e-03   	 2.00583336e-02   	-2.87033714e-02   	 1.51742744e-02   	-1.73239209e-02   	 1.02111806e-02   	 2.24135786e-03   	-2.12663945e-02   	-3.07604796e-02   	 1.63214282e-02   	-1.72194232e-02   	-2.14821556e-02   	-9.32410478e-03   	-9.76876928e-03   	 8.42093644e-03   	-8.05629071e-03   	-6.21300939e-03   	
 5.32829130e-01   	-2.01842378e-01   	 3.95437815e-02   	 3.96369544e-02   	 7.86914659e-02   	-5.70493921e-02   	-4.22976323e-02   	-2.88486762e-02   	-1.21045695e-02   	 2.22107258e-02   	-2.44009833e-02   	 9.74805020e-03   	-1.71190992e-02   	 7.07752842e-03   	 5.04369565e-03   	-2.30302703e-02   	-3.00147752e-02   	 1.87178686e-02   	-1.55380834e-02   	-2.42193811e-02   	-6.87783286e-03   	-6.73579424e-03   	 6.74281136e-03   	-8.95493850e-03   	-7.11261441e-03   	
 5.49243902e-01   	-2.11216801e-01   	 1.80417710e-02   	 2.08603556e-02   	 8.33376066e-02   	-5.13851298e-02   	-3.77723966e-02   	-3.00151188e-02   	-1.47290822e-02   	 2.44190781e-02   	-1.90942515e-02   	 4.47364409e-03   	-1.57930262e-02   	 4.19425229e-03   	 6.40883217e-03   	-2.45614619e-02   	-2.85094433e-02   	 2.09034349e-02   	-1.30775439e-02   	-2.54797837e-02   	-4.81853196e-03   	-3.39898251e-03   	 5.37235532e-03   	-8.90621729e-03   	-8.22018432e-03   	
 5.64235815e-01   	-2.19945338e-01   	-2.88096414e-03   	 2.38834889e-03   	 8.78399746e-02   	-4.40595391e-02   	-3.18815994e-02   	-3.12456787e-02   	-1.65839729e-02   	 2.66146532e-02   	-1.30282061e-02   	-5.09701189e-04   	-1.35006305e-02   	 1.58123867e-03   	 6.28460731e-03   	-2.58615727e-02   	-2.63475700e-02   	 2.28463149e-02   	-9.98206449e-03   	-2.52977833e-02   	-3.16631779e-03   	 1.17324694e-04   	 4.40629878e-03   	-7.91507202e-03   	-9.51396030e-03   	
 5.77831966e-01   	-2.27999221e-01   	-2.29231860e-02   	-1.54814726e-02   	 9.21479651e-02   	-3.55005274e-02   	-2.49626063e-02   	-3.24952967e-02   	-1.77663027e-02   	 2.87397067e-02   	-6.45409195e-03   	-5.10219951e-03   	-1.04265321e-02   	-7.53155548e-04   	 4.74245125e-03   	-2.69405701e-02   	-2.36566082e-02   	 2.45310085e-02   	-6.40946566e-03   	-2.37996591e-02   	-1.91523892e-03   	 3.69681736e-03   	 3.88559584e-03   	-6.05870665e-03   	-1.09591865e-02   	
 5.90057235e-01   	-2.35353394e-01   	-4.18167314e-02   	-3.24766206e-02   	 9.62124331e-02   	-2.61444778e-02   	-1.73652847e-02   	-3.37242590e-02   	-1.83838813e-02   	 3.07474095e-02   	 3.78106603e-04   	-9.23914665e-03   	-6.77507772e-03   	-2.80949494e-03   	 1.95675300e-03   	-2.78148718e-02   	-2.05811262e-02   	 2.59561195e-02   	-2.52517311e-03   	-2.11856539e-02   	-1.03782110e-03   	 7.23335960e-03   	 3.80274032e-03   	-3.47272242e-03   	-1.25106612e-02   	
 6.00934249e-01   	-2.41986180e-01   	-5.93246922e-02   	-4.83499181e-02   	 9.99866030e-02   	-1.64225809e-02   	-9.44013172e-03   	-3.48985011e-02   	-1.85496708e-02   	 3.26011662e-02   	 7.22602475e-03   	-1.28855904e-02   	-2.76094955e-03   	-4.59489738e-03   	-1.81838525e-03   	-2.85054727e-02   	-1.72757134e-02   	 2.71317673e-02   	 1.50332689e-03   	-1.77108325e-02   	-4.89949683e-04   	 1.06322309e-02   	 4.11070208e-03   	-3.36264570e-04   	-1.41155750e-02   	
 6.10483345e-01   	-2.47878965e-01   	-7.52397395e-02   	-6.28796883e-02   	 1.03426840e-01   	-6.74904394e-03   	-1.52774578e-03   	-3.59895321e-02   	-1.83769032e-02   	 3.42735258e-02   	 1.38603022e-02   	-1.60305136e-02   	 1.39953995e-03   	-6.12092852e-03   	-6.27354691e-03   	-2.90361697e-02   	-1.38982240e-02   	 2.80767974e-02   	 5.51161305e-03   	-1.36656535e-02   	-2.15857374e-04   	 1.38106547e-02   	 4.73272757e-03   	 3.14300969e-03   	-1.57164874e-02   	
 6.18722540e-01   	-2.53015942e-01   	-8.93826007e-02   	-7.58699267e-02   	 1.06493301e-01   	 2.48899394e-03   	 6.05041739e-03   	-3.69740987e-02   	-1.79748509e-02   	 3.57448498e-02   	 2.00691142e-02   	-1.86809020e-02   	 5.49638089e-03   	-7.40176671e-03   	-1.10683589e-02   	-2.94319245e-02   	-1.06034995e-02   	 2.88159422e-02   	 9.34301789e-03   	-9.35702425e-03   	-1.53022901e-04   	 1.66977883e-02   	 5.57239050e-03   	 6.74351335e-03   	-1.72543116e-02   	
 6.25667506e-01   	-2.57383867e-01   	-1.01600701e-01   	-8.71504525e-02   	 1.09150471e-01   	 1.09399979e-02   	 1.30000591e-02   	-3.78336895e-02   	-1.74452018e-02   	 3.70018712e-02   	 2.56619515e-02   	-2.08559908e-02   	 9.33296198e-03   	-8.45263469e-03   	-1.58548398e-02   	-2.97173904e-02   	-7.53767241e-03   	 2.93770579e-02   	 1.28528556e-02   	-5.09045371e-03   	-2.36819113e-04   	 1.92343348e-02   	 6.52339728e-03   	 1.02433819e-02   	-1.86711946e-02   	
 6.31331543e-01   	-2.60971867e-01   	-1.11766974e-01   	-9.65770419e-02   	 1.11367611e-01   	 1.82951594e-02   	 1.90608740e-02   	-3.85539597e-02   	-1.68789947e-02   	 3.80362546e-02   	 3.04727355e-02   	-2.25819163e-02   	 1.27322829e-02   	-9.28848754e-03   	-2.02989603e-02   	-2.99156232e-02   	-4.83312728e-03   	 2.97885406e-02   	 1.59121613e-02   	-1.15379020e-03   	-4.04777836e-04   	 2.13719163e-02   	 7.47875103e-03   	 1.34328345e-02   	-1.99131968e-02   	
 6.35725560e-01   	-2.63771272e-01   	-1.19778850e-01   	-1.04031540e-01   	 1.13119114e-01   	 2.42942239e-02   	 2.40122537e-02   	-3.91241443e-02   	-1.63540818e-02   	 3.88432449e-02   	 3.43623404e-02   	-2.38869499e-02   	 1.55422494e-02   	-9.92294168e-03   	-2.40997956e-02   	-3.00469836e-02   	-2.60417261e-03   	 3.00770090e-02   	 1.84109132e-02   	 2.19707766e-03   	-6.00363552e-04   	 2.30723335e-02   	 8.33896134e-03   	 1.61249759e-02   	-2.09326891e-02   	
 6.38858060e-01   	-2.65775476e-01   	-1.25557421e-01   	-1.09421953e-01   	 1.14384787e-01   	 2.87301222e-02   	 2.76778969e-02   	-3.95365108e-02   	-1.59330890e-02   	 3.94204754e-02   	 3.72205808e-02   	-2.47974449e-02   	 1.76400285e-02   	-1.03674283e-02   	-2.70057876e-02   	-3.01282385e-02   	-9.43462533e-04   	 3.02653204e-02   	 2.02607110e-02   	 4.75026559e-03   	-7.76169705e-04   	 2.43068170e-02   	 9.01905626e-03   	 1.81648453e-02   	-2.16904033e-02   	
 6.40735124e-01   	-2.66979836e-01   	-1.29046791e-01   	-1.12682519e-01   	 1.15150058e-01   	 3.14524892e-02   	 2.99293610e-02   	-3.97858937e-02   	-1.56618519e-02   	 3.97669881e-02   	 3.89677115e-02   	-2.53345946e-02   	 1.89354475e-02   	-1.06305551e-02   	-2.88277463e-02   	-3.01718625e-02   	 8.08071313e-05   	 3.03709747e-02   	 2.13968864e-02   	 6.34746555e-03   	-8.96470504e-04   	 2.50553545e-02   	 9.45421185e-03   	 1.94365738e-02   	-2.21570790e-02   	
 6.41360406e-01   	-2.67381593e-01   	-1.30213610e-01   	-1.13773762e-01   	 1.15406130e-01   	 3.23701313e-02   	 3.06885786e-02   	-3.98693410e-02   	-1.55683108e-02   	 3.98825063e-02   	 3.95554732e-02   	-2.55120719e-02   	 1.93734279e-02   	-1.07176612e-02   	-2.94483193e-02   	-3.01855390e-02   	 4.26911382e-04   	 3.04049469e-02   	 2.17800251e-02   	 6.89088760e-03   	-9.39078108e-04   	 2.53061634e-02   	 9.60386416e-03   	 1.98685557e-02   	-2.23146702e-02   	
 6.40735124e-01   	-2.66979836e-01   	-1.29046791e-01   	-1.12682519e-01   	 1.15150058e-01   	 3.14524892e-02   	 2.99293610e-02   	-3.97858937e-02   	-1.56618519e-02   	 3.97669881e-02   	 3.89677115e-02   	-2.53345946e-02   	 1.89354475e-02   	-1.06305551e-02   	-2.88277463e-02   	-3.01718625e-02   	 8.08071312e-05   	 3.03709747e-02   	 2.13968864e-02   	 6.34746555e-03   	-8.96470504e-04   	 2.50553545e-02   	 9.45421185e-03   	 1.94365738e-02   	-2.21570790e-02   	
 6.38858060e-01   	-2.65775476e-01   	-1.25557421e-01   	-1.09421953e-01   	 1.14384787e-01   	 2.87301222e-02   	 2.76778969e-02   	-3.95365108e-02   	-1.59330890e-02   	 3.94204754e-02   	 3.72205808e-02   	-2.47974449e-02   	 1.76400285e-02   	-1.03674283e-02   	-2.70057876e-02   	-3.01282385e-02   	-9.43462533e-04   	 3.02653204e-02   	 2.02607110e-02   	 4.75026559e-03   	-7.76169705e-04   	 2.43068170e-02   	 9.01905626e-03   	 1.81648453e-02   	-2.16904033e-02   	
 6.35725560e-01   	-2.63771272e-01   	-1.19778850e-01   	-1.04031540e-01   	 1.13119114e-01   	 2.42942239e-02   	 2.40122537e-02   	-3.91241443e-02   	-1.63540818e-02   	 3.88432449e-02   	 3.43623404e-02   	-2.38869499e-02   	 1.55422494e-02   	-9.92294168e-03   	-2.40997956e-02   	-3.00469836e-02   	-2.60417261e-03   	 3.00770090e-02   	 1.84109132e-02   	 2.19707765e-03   	-6.00363552e-04   	 2.30723335e-02   	 8.33896134e-03   	 1.61249759e-02   	-2.09326891e-02   	
 6.31331543e-01   	-2.60971867e-01   	-1.11766974e-01   	-9.65770419e-02   	 1.11367611e-01   	 1.82951594e-02   	 1.90608740e-02   	-3.85539597e-02   	-1.68789947e-02   	 3.80362546e-02   	 3.04727355e-02   	-2.25819163e-02   	 1.27322829e-02   	-9.28848754e-03   	-2.02989603e-02   	-2.99156232e-02   	-4.83312728e-03   	 2.97885406e-02   	 1.59121613e-02   	-1.15379020e-03   	-4.04777836e-04   	 2.13719163e-02   	 7.47875103e-03   	 1.34328345e-02   	-1.99131968e-02   	
 6.25667506e-01   	-2.57383867e-01   	-1.01600701e-01   	-8.71504525e-02   	 1.09150471e-01   	 1.09399979e-02   	 1.30000591e-02   	-3.78336895e-02   	-1.74452018e-02   	 3.70018712e-02   	 2.56619515e-02   	-2.08559908e-02   	 9.33296198e-03   	-8.45263469e-03   	-1.58548398e-02   	-2.97173904e-02   	-7.53767241e-03   	 2.93770579e-02   	 1.28528556e-02   	-5.09045371e-03   	-2.36819113e-04   	 1.92343348e-02   	 6.52339728e-03   	 1.02433819e-02   	-1.86711946e-02   	
 6.18722540e-01   	-2.53015942e-01   	-8.93826007e-02   	-7.58699267e-02   	 1.06493301e-01   	 2.48899394e-03   	 6.05041739e-03   	-3.69740987e-02   	-1.79748509e-02   	 3.57448498e-02   	 2.00691142e-02   	-1.86809020e-02   	 5.49638089e-03   	-7.40176671e-03   	-1.10683589e-02   	-2.94319245e-02   	-1.06034995e-02   	 2.88159422e-02   	 9.34301789e-03   	-9.35702425e-03   	-1.53022901e-04   	 1.66977883e-02   	 5.57239050e-03   	 6.74351335e-03   	-1.72543116e-02   	
 6.10483345e-01   	-2.47878965e-01   	-7.52397395e-02   	-6.28796883e-02   	 1.03426840e-01   	-6.74904394e-03   	-1.52774578e-03   	-3.59895321e-02   	-1.83769032e-02   	 3.42735258e-02   	 1.38603022e-02   	-1.60305136e-02   	 1.39953995e-03   	-6.12092852e-03   	-6.27354691e-03   	-2.90361697e-02   	-1.38982240e-02   	 2.80767974e-02   	 5.51161305e-03   	-1.36656535e-02   	-2.15857375e-04   	 1.38106547e-02   	 4.73272757e-03   	 3.14300969e-03   	-1.57164874e-02   	
 6.00934249e-01   	-2.41986180e-01   	-5.93246922e-02   	-4.83499181e-02   	 9.99866030e-02   	-1.64225809e-02   	-9.44013172e-03   	-3.48985011e-02   	-1.85496708e-02   	 3.26011662e-02   	 7.22602476e-03   	-1.28855904e-02   	-2.76094955e-03   	-4.59489738e-03   	-1.81838525e-03   	-2.85054727e-02   	-1.72757134e-02   	 2.71317673e-02   	 1.50332689e-03   	-1.77108325e-02   	-4.89949684e-04   	 1.06322309e-02   	 4.11070208e-03   	-3.36264573e-04   	-1.41155750e-02   	
 5.90057235e-01   	-2.35353394e-01   	-4.18167314e-02   	-3.24766206e-02   	 9.62124331e-02   	-2.61444778e-02   	-1.73652847e-02   	-3.37242590e-02   	-1.83838813e-02   	 3.07474095e-02   	 3.78106603e-04   	-9.23914665e-03   	-6.77507772e-03   	-2.80949495e-03   	 1.95675300e-03   	-2.78148718e-02   	-2.05811262e-02   	 2.59561195e-02   	-2.52517311e-03   	-2.11856539e-02   	-1.03782110e-03   	 7.23335960e-03   	 3.80274032e-03   	-3.47272242e-03   	-1.25106613e-02   	
 5.77831966e-01   	-2.27999221e-01   	-2.29231860e-02   	-1.54814726e-02   	 9.21479651e-02   	-3.55005274e-02   	-2.49626063e-02   	-3.24952967e-02   	-1.77663027e-02   	 2.87397067e-02   	-6.45409195e-03   	-5.10219951e-03   	-1.04265321e-02   	-7.53155549e-04   	 4.74245125e-03   	-2.69405701e-02   	-2.36566082e-02   	 2.45310085e-02   	-6.40946566e-03   	-2.37996591e-02   	-1.91523892e-03   	 3.69681736e-03   	 3.88559584e-03   	-6.05870665e-03   	-1.09591865e-02   	
 5.64235815e-01   	-2.19945338e-01   	-2.88096414e-03   	 2.38834889e-03   	 8.78399746e-02   	-4.40595391e-02   	-3.18815994e-02   	-3.12456787e-02   	-1.65839729e-02   	 2.66146532e-02   	-1.30282061e-02   	-5.09701191e-04   	-1.35006305e-02   	 1.58123867e-03   	 6.28460731e-03   	-2.58615727e-02   	-2.63475700e-02   	 2.28463149e-02   	-9.98206449e-03   	-2.52977833e-02   	-3.16631779e-03   	 1.17324693e-04   	 4.40629878e-03   	-7.91507202e-03   	-9.51396030e-03   	
 5.49243902e-01   	-2.11216801e-01   	 1.80417710e-02   	 2.08603556e-02   	 8.33376066e-02   	-5.13851298e-02   	-3.77723966e-02   	-3.00151188e-02   	-1.47290822e-02   	 2.44190781e-02   	-1.90942515e-02   	 4.47364409e-03   	-1.57930262e-02   	 4.19425229e-03   	 6.40883217e-03   	-2.45614619e-02   	-2.85094433e-02   	 2.09034349e-02   	-1.30775439e-02   	-2.54797837e-02   	-4.81853196e-03   	-3.39898251e-03   	 5.37235532e-03   	-8.90621729e-03   	-8.22018433e-03   	
 5.32829130e-01   	-2.01842378e-01   	 3.95437815e-02   	 3.96369544e-02   	 7.86914659e-02   	-5.70493921e-02   	-4.22976323e-02   	-2.88486762e-02   	-1.21045695e-02   	 2.22107258e-02   	-2.44009833e-02   	 9.74805019e-03   	-1.71190992e-02   	 7.07752842e-03   	 5.04369565e-03   	-2.30302703e-02   	-3.00147752e-02   	 1.87178686e-02   	-1.55380834e-02   	-2.42193811e-02   	-6.87783287e-03   	-6.73579424e-03   	 6.74281136e-03   	-8.95493851e-03   	-7.11261441e-03   	
 5.14962222e-01   	-1.91854937e-01   	 6.12888073e-02   	 5.83956681e-02   	 7.39525525e-02   	-6.06486334e-02   	-4.51457209e-02   	-2.77959269e-02   	-8.63050229e-03   	 2.00583336e-02   	-2.87033714e-02   	 1.51742744e-02   	-1.73239209e-02   	 1.02111806e-02   	 2.24135786e-03   	-2.12663945e-02   	-3.07604796e-02   	 1.63214282e-02   	-1.72194232e-02   	-2.14821556e-02   	-9.32410478e-03   	-9.76876928e-03   	 8.42093644e-03   	-8.05629072e-03   	-6.21300940e-03   	
 4.95611771e-01   	-1.81291867e-01   	 8.29035085e-02   	 7.67893695e-02   	 6.91710226e-02   	-6.18213960e-02   	-4.60456021e-02   	-2.69094383e-02   	-4.25132190e-03   	 1.80408656e-02   	-3.17713554e-02   	 2.05707815e-02   	-1.62926453e-02   	 1.35609882e-02   	-1.80619004e-03   	-1.92784738e-02   	-3.06750073e-02   	 1.37638527e-02   	-1.79972393e-02   	-1.73410192e-02   	-1.21072358e-02   	-1.23687804e-02   	 1.02494517e-02   	-6.28941886e-03   	-5.52803712e-03   	
 4.74744280e-01   	-1.70195550e-01   	 1.03975321e-01   	 9.44465235e-02   	 6.43947562e-02   	-6.02689866e-02   	-4.47830175e-02   	-2.62423425e-02   	 1.05594843e-03   	 1.62456195e-02   	-3.34000707e-02   	 2.57131699e-02   	-1.39611406e-02   	 1.70754642e-02   	-6.75742437e-03   	-1.70871308e-02   	-2.97251321e-02   	 1.11135797e-02   	-1.77739646e-02   	-1.19878192e-02   	-1.51441321e-02   	-1.44064704e-02   	 1.20094255e-02   	-3.82604233e-03   	-5.04782855e-03   	
 4.52324214e-01   	-1.58613881e-01   	 1.24050251e-01   	 1.10971435e-01   	 5.96677066e-02   	-5.57787652e-02   	-4.12183778e-02   	-2.58447644e-02   	 7.27242099e-03   	 1.47648657e-02   	-3.34217638e-02   	 3.03367446e-02   	-1.03266278e-02   	 2.06828994e-02   	-1.21207119e-02   	-1.47264419e-02   	-2.79219666e-02   	 8.45737870e-03   	-1.64861139e-02   	-5.73931747e-03   	-1.83170639e-02   	-1.57583313e-02   	 1.34241950e-02   	-9.33943716e-04   	-4.74539436e-03   	
 4.28314046e-01   	-1.46600831e-01   	 1.42630648e-01   	 1.25944496e-01   	 5.50280109e-02   	-4.82504566e-02   	-3.53062775e-02   	-2.57588184e-02   	 1.43268549e-02   	 1.36906163e-02   	-3.17196531e-02   	 3.41433215e-02   	-5.45803538e-03   	 2.42885243e-02   	-1.72659544e-02   	-1.22449674e-02   	-2.53257272e-02   	 5.89849981e-03   	-1.41122020e-02   	 9.64576904e-04   	-2.14737979e-02   	-1.63145176e-02   	 1.41699508e-02   	 2.02659049e-03   	-4.57714286e-03   	
 4.02674313e-01   	-1.34217075e-01   	 1.59172985e-01   	 1.38922428e-01   	 5.05058336e-02   	-3.77257713e-02   	-2.71167084e-02   	-2.60118355e-02   	 2.20838085e-02   	 1.31070474e-02   	-2.82440241e-02   	 3.68135727e-02   	 4.94286942e-04   	 2.77719849e-02   	-2.14521480e-02   	-9.70612904e-03   	-2.20486484e-02   	 3.55293459e-03   	-1.06813934e-02   	 7.57287550e-03   	-2.44300514e-02   	-1.59885923e-02   	 1.38949439e-02   	 4.61591057e-03   	-4.48476357e-03   	
