 1	2.300929E-06	2.300929E-06	1.014628E-06	1.015264E-06
 2	3.360355E-07	3.360357E-07	1.079126E-07	1.081399E-07
 3	9.352684E-08	9.352708E-08	3.937122E-08	3.900111E-08
 4	1.539840E-07	1.538218E-07	8.211418E-09	8.184956E-09
 5	2.837116E-08	2.835961E-08	3.667322E-09	3.506093E-09
 6	2.582550E-08	2.587208E-08	3.348072E-09	3.187707E-09
 7	2.106192E-08	2.104224E-08	3.291562E-09	3.116530E-09
 8	1.323864E-08	2.005353E-08	3.273275E-09	3.133259E-09
 9	2.050896E-08	1.209975E-08	3.250870E-09	3.128143E-09
10	5.585263E-09	3.398856E-09	3.126284E-09	3.030435E-09
11	5.166164E-09	3.824874E-09	3.123779E-09	3.033418E-09
12	5.359074E-09	3.979269E-09	3.124757E-09	3.013511E-09
13	3.853084E-09	7.048348E-09	3.126488E-09	3.014137E-09
14	3.787715E-09	3.650613E-09	3.130242E-09	3.011580E-09
15	3.546792E-09	3.573260E-09	3.128205E-09	3.011965E-09
16	9.699154E-09	3.422308E-09	3.127826E-09	3.008276E-09
17	3.748962E-09	3.657295E-09	3.146548E-09	3.007425E-09
18	3.360820E-09	3.721741E-09	3.148361E-09	3.005577E-09
19	3.958282E-09	3.481540E-09	3.144290E-09	3.001713E-09
20	3.386677E-09	3.258532E-09	3.143203E-09	3.010279E-09
21	3.134537E-09	3.265027E-09	3.143548E-09	3.010167E-09
22	3.166821E-09	2.966204E-09	3.141456E-09	3.006867E-09
23	3.146188E-09	2.933969E-09	3.141956E-09	3.012066E-09
24	3.237272E-09	2.916578E-09	3.140047E-09	3.011074E-09
25	3.144058E-09	3.008123E-09	3.139415E-09	3.010699E-09
